Child	Corpus	Role	Train_size	Test_size	Size_ratio	Age	Sent_len	DL	UAS_Accuracy	LAS_Accuracy
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	8	2.142857142857143	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	2	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	14	2.0	0.7142857142857143	0.6428571428571429
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	4	2.3333333333333335	0.75	0.75
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	9	2.75	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	5	3.25	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	5	3.25	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	6	2.6	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	11	2.8	0.7272727272727273	0.7272727272727273
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	13	2.75	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	25	2.6666666666666665	0.96	0.92
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	26	3.08	0.9615384615384616	0.9615384615384616
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	8	2.5714285714285716	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	8	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	10	2.7777777777777777	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	18	3.4705882352941178	0.9444444444444444	0.9444444444444444
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	21	2.95	0.9523809523809523	0.9523809523809523
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	12	2.8181818181818183	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	7	2.3333333333333335	0.7142857142857143	0.7142857142857143
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	12	2.909090909090909	0.9166666666666666	0.9166666666666666
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	10	2.4444444444444446	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	6	3.2	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	2	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	23	3.3636363636363638	0.9565217391304348	0.9565217391304348
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	15	2.7142857142857144	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	6	2.4	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	5	2.25	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	7	2.8333333333333335	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	5	2.25	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	2	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	2	3.0	0.0	0.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	3.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	2	3.0	0.0	0.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	2	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	2	2.0	1.0	0.5
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	2	3.0	0.0	0.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	3.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	27	3.4615384615384617	0.9629629629629629	0.9259259259259259
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	4	3.0	0.25	0.25
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	3	2.0	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	25	2.75	0.92	0.88
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	4	3.3333333333333335	1.0	1.0
Lily	Providence	parent	211053	2000	105.5265	48.066695414690244	14	2.6923076923076925	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	2.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.03324503583236	4	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	4	2.3333333333333335	1.0	0.75
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	3	3.0	1.0	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	2.25	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	2.25	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	3	3.0	0.3333333333333333	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	0.3333333333333333	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	16	3.2666666666666666	0.75	0.6875
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	7	1.8333333333333333	0.8571428571428571	0.8571428571428571
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	8	3.7142857142857144	0.875	0.75
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	14	4.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	3	2.0	0.6666666666666666	0.6666666666666666
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.3333333333333335	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	11	5.6	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	0.6666666666666666
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	2.25	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	1.5	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	2.25	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	6	2.4	1.0	0.8333333333333334
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	3.5	0.2	0.2
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	4	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	4	2.3333333333333335	0.5	0.5
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.5	0.3333333333333333	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	2.25	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	0.6666666666666666	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	5	2.75	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	1.0	0.6666666666666666
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	3.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	6	2.4	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	9	2.375	0.8888888888888888	0.6666666666666666
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	5	2.25	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	6	1.8	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	18.361773342368426	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	18.361773342368426	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.5	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	18.361773342368426	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.0	0.3333333333333333	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	4	2.6666666666666665	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	3.0	0.6666666666666666	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	3	2.5	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	3.0	1.0	0.6666666666666666
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	5	2.25	0.6	0.4
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	3.0	0.3333333333333333	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	4	2.3333333333333335	0.25	0.25
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	6	4.2	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.0	0.3333333333333333	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	2	2.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.0	0.6666666666666666	0.6666666666666666
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	4	1.6666666666666667	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	4	1.6666666666666667	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	1.5	1.0	0.6666666666666666
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.394689829359947	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.5	0.3333333333333333	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	5	2.25	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	5	2.25	0.4	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	5	2.25	0.8	0.6
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	2.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	5	2.25	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	19.62463294934188	4	1.6666666666666667	1.0	0.75
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	3.0	0.6666666666666666	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	3	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	23.230456477545737	2	2.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	3.0	0.6666666666666666	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	3.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	23.230456477545737	5	2.25	0.8	0.8
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	3.0	0.6666666666666666	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	23.230456477545737	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	6	2.0	0.6666666666666666	0.5
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	3	1.5	1.0	0.3333333333333333
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	2	2.0	1.0	0.5
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	4	2.3333333333333335	1.0	0.25
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	5	2.0	0.6	0.4
Lily	Providence	child	211053	2004	105.31586826347305	20.460379063225115	4	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	2	2.0	0.0	0.0
Lily	Providence	child	211053	2004	105.31586826347305	23.230456477545737	2	2.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	22.723259204501122	3	2.0	1.0	0.6666666666666666
Lily	Providence	child	211053	2004	105.31586826347305	21.821803322450148	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	211053	2004	105.31586826347305	23.230456477545737	4	1.6666666666666667	1.0	0.75
Lily	Providence	child	211053	2004	105.31586826347305	20.887492556315323	2	2.0	1.0	1.0
